监测时间,地点,SO2监测浓度(μg/m³),NO2监测浓度(μg/m³),PM10监测浓度(μg/m³),PM2.5监测浓度(μg/m³),O3监测浓度(μg/m³),CO监测浓度(mg/m³),温度(℃),湿度(%),气压(MBar),近地风速(m/s),风向(°)
2021/1/26 3:00,监测点A2,8,40,70,36,60,0.9,18.7,66,1014.7,1.4,162.1
2021/1/26 4:00,监测点A2,8,37,65,40,63,0.9,18.7,67,1014.7,1.3,166.5
2021/1/26 5:00,监测点A2,8,44,60,37,51,0.9,18.6,69,1015,0.7,162.4
2021/1/26 6:00,监测点A2,8,50,62,34,43,1,18.5,70,1015.3,0.7,154.3
2021/1/26 7:00,监测点A2,7,78,70,42,16,1.2,18.6,70,1016.2,0.9,14
2021/1/26 8:00,监测点A2,9,91,82,43,12,1.4,18.9,68,1017,0.8,20.9
2021/1/26 9:00,监测点A2,11,91,98,46,25,1.3,19.9,63,1017.4,1.1,345.6
2021/1/26 10:00,监测点A2,11,89,101,56,50,1.3,21.4,56,1017.3,0.7,52.5
2021/1/26 11:00,监测点A2,7,61,104,53,70,1.2,22.4,49,1016.7,1.6,346.5
2021/1/26 12:00,监测点A2,6,40,90,49,90,1.1,22.9,45,1015.5,1.8,316.7
2021/1/26 13:00,监测点A2,6,38,83,42,117,1.1,23.6,43,1014.1,1.9,320.7
2021/1/26 14:00,监测点A2,6,33,82,40,157,1.1,24,41,1013,2.2,354.3
2021/1/26 15:00,监测点A2,6,28,84,42,162,1,24.3,41,1012.5,2.3,324.2
2021/1/26 16:00,监测点A2,6,28,76,42,147,0.8,24.5,42,1012.6,1.9,319
2021/1/26 17:00,监测点A2,5,35,73,38,122,0.8,23.8,43,1012.9,1.9,322.3
2021/1/26 18:00,监测点A2,5,49,72,38,89,0.9,22.9,45,1013.3,2,342.7
2021/1/26 19:00,监测点A2,5,58,80,40,64,0.9,22.2,46,1013.8,2.3,349
2021/1/26 20:00,监测点A2,5,52,74,33,58,1,21.2,46,1014.2,2.2,357.5
2021/1/26 21:00,监测点A2,5,64,69,31,35,1,20.3,48,1014.6,2.2,356.3
2021/1/26 22:00,监测点A2,5,64,66,30,25,1,19.4,50,1014.8,2.3,348
2021/1/26 23:00,监测点A2,5,62,69,31,18,1,18.7,51,1015.2,2.3,349.2
2021/1/27 0:00,监测点A2,5,59,67,32,14,1,18.2,53,1015.3,2.3,350.7
2021/1/27 1:00,监测点A2,5,56,67,36,12,1,17.8,54,1015.3,2.3,0.6
2021/1/27 2:00,监测点A2,5,55,69,38,11,1,17.6,54,1015.2,1.9,355.5
2021/1/27 3:00,监测点A2,5,49,63,36,15,1,17.7,54,1015.1,2,4
2021/1/27 4:00,监测点A2,5,40,60,32,26,0.9,17.7,53,1015.2,2.1,9.9
2021/1/27 5:00,监测点A2,5,47,46,29,18,0.9,17.5,54,1015.6,2,20.6
2021/1/27 6:00,监测点A2,4,46,47,32,20,0.9,17.2,55,1016.2,2.2,22.7
2021/1/27 7:00,监测点A2,5,55,46,24,12,1,17.1,55,1016.8,1.9,22.8
2021/1/27 8:00,监测点A2,8,45,54,27,26,1,17.5,54,1017.5,1.8,39.8
2021/1/27 9:00,监测点A2,8,39,60,28,38,1.1,18,52,1018,1.6,49.6
2021/1/27 10:00,监测点A2,8,35,53,29,56,0.9,19.1,48,1018.1,1.7,44.4
2021/1/27 11:00,监测点A2,8,35,53,27,78,0.9,20.4,45,1017.5,1.5,71
2021/1/27 12:00,监测点A2,8,38,58,30,104,0.9,21.2,43,1016.5,1.4,80
2021/1/27 13:00,监测点A2,7,38,63,33,123,0.9,22.3,41,1015.1,1.1,114.5
2021/1/27 14:00,监测点A2,7,32,71,40,0,0.8,22.9,41,1013.9,1.2,67.5
2021/1/27 15:00,监测点A2,7,31,71,38,0,0.8,23.3,41,1013.2,1.2,131.3
2021/1/27 16:00,监测点A2,7,34,76,44,174,0.9,23.6,41,1013,1,164.8
2021/1/27 17:00,监测点A2,7,39,83,46,126,0.9,23,43,1013.2,0.8,122.7
2021/1/27 18:00,监测点A2,6,62,84,50,108,0.9,22.1,47,1013.6,0.9,85.8
2021/1/27 19:00,监测点A2,6,87,97,53,91,1,21.6,48,1014.1,0.7,97.6
2021/1/27 20:00,监测点A2,6,111,98,53,58,1.1,21.3,50,1014.8,0.8,118.3
2021/1/27 21:00,监测点A2,5,60,105,56,66,0.8,20.2,57,1015.7,1.7,171.6
2021/1/27 22:00,监测点A2,5,48,104,55,68,0.7,19.5,60,1016.5,1.2,188
2021/1/27 23:00,监测点A2,6,52,90,54,53,0.7,18.8,63,1016.9,1.1,176.3
2021/1/28 0:00,监测点A2,5,36,79,47,59,0.6,18.4,65,1017.2,1.2,178.1
2021/1/28 1:00,监测点A2,5,31,70,42,66,0.6,18.2,67,1017.2,1.3,172.1
2021/1/28 2:00,监测点A2,6,38,67,35,54,0.6,18.1,68,1017.1,1.2,182.9
2021/1/28 3:00,监测点A2,7,40,65,40,50,0.6,18,69,1017.2,0.9,211.4
2021/1/28 4:00,监测点A2,12,34,60,43,54,0.7,17.8,70,1017.4,0.6,215.6
2021/1/28 5:00,监测点A2,8,30,73,45,57,0.6,17.6,71,1017.8,0.3,256
2021/1/28 6:00,监测点A2,7,53,64,38,30,0.7,17.8,70,1018.6,0.8,331.6
2021/1/28 7:00,监测点A2,7,57,78,49,22,1,17.7,59,1019.4,2.5,346.4
2021/1/28 8:00,监测点A2,7,41,79,47,38,1,17.6,52,1020.2,2.9,2.7
2021/1/28 9:00,监测点A2,6,40,84,50,44,1,17.9,51,1021,3.4,356.5
2021/1/28 10:00,监测点A2,6,36,88,52,56,1,18.5,49,1021.3,3,359.8
2021/1/28 11:00,监测点A2,6,35,90,44,66,1,19.1,46,1021.1,3.3,4.5
2021/1/28 12:00,监测点A2,6,34,80,41,67,1.1,19.1,44,1020.4,3.9,349
2021/1/28 13:00,监测点A2,6,31,95,45,77,1.1,18.9,43,1019.6,3.8,339.8
2021/1/28 14:00,监测点A2,6,32,78,41,85,1.1,19.2,42,1018.7,3.7,346.7
2021/1/28 15:00,监测点A2,5,33,70,37,100,1.1,19.5,41,1018.2,3.1,347.1
2021/1/28 16:00,监测点A2,5,31,67,34,106,1.1,19.8,41,1018.1,3.6,343.4
2021/1/28 17:00,监测点A2,5,36,69,35,79,1.2,18.9,43,1018.5,3.8,345
2021/1/28 18:00,监测点A2,5,36,76,32,68,1.2,17.9,44,1019.2,4,341.6
2021/1/28 19:00,监测点A2,5,37,57,27,55,1.2,17.1,45,1019.8,3.7,340.1
2021/1/28 20:00,监测点A2,4,36,51,22,47,1.2,16.5,46,1020.5,3,353.5
2021/1/28 21:00,监测点A2,4,39,45,23,42,1.1,16,46,1021.1,2.6,356.1
2021/1/28 22:00,监测点A2,5,45,45,15,37,1,15.8,45,1021.4,2.5,1.5
2021/1/28 23:00,监测点A2,4,41,41,18,46,1,15.7,43,1021.6,2.5,8
2021/1/29 0:00,监测点A2,4,38,33,16,53,0.9,15.4,41,1021.7,2.2,7.7
2021/1/29 1:00,监测点A2,4,32,26,11,64,0.8,15,40,1021.7,2.9,2.9
2021/1/29 2:00,监测点A2,4,32,25,16,64,0.7,14.4,41,1021.4,2.7,11
2021/1/29 3:00,监测点A2,4,32,28,14,64,0.7,14,41,1021.2,2.7,6.1
2021/1/29 4:00,监测点A2,4,34,28,15,62,0.7,13.6,41,1021.1,2.2,7.9
2021/1/29 5:00,监测点A2,4,39,30,17,57,0.7,13.3,41,1021.3,2.2,11.9
2021/1/29 6:00,监测点A2,5,49,37,17,45,0.7,12.9,42,1021.6,1.8,18
2021/1/29 7:00,监测点A2,5,55,33,17,41,0.7,12.8,42,1022.2,1.9,18.1
2021/1/29 8:00,监测点A2,5,39,42,15,61,0.7,13.5,39,1022.8,2.4,15.5
2021/1/29 9:00,监测点A2,5,32,43,17,71,0.6,14.5,36,1023.2,2.1,17.2
2021/1/29 10:00,监测点A2,7,32,44,15,76,0.7,15.4,34,1023.1,2,36.1
2021/1/29 11:00,监测点A2,6,35,45,14,83,0.7,16.6,33,1022.4,1.7,30.3
2021/1/29 12:00,监测点A2,7,31,54,17,103,0.7,18,31,1021.4,1.5,29
2021/1/29 13:00,监测点A2,7,27,54,19,127,0.7,18.7,30,1020.1,1.5,96.3
2021/1/29 14:00,监测点A2,7,27,48,19,148,0.7,19.5,29,1019,1.3,96.7
2021/1/29 15:00,监测点A2,6,28,45,18,163,0.7,19.8,28,1018.2,1.2,75.5
2021/1/29 16:00,监测点A2,6,32,49,27,165,0.7,19.9,28,1018,1.2,47.2
2021/1/29 17:00,监测点A2,6,37,48,25,163,0.7,19.7,29,1018.2,1,121.1
2021/1/29 18:00,监测点A2,6,58,54,31,134,0.9,18.8,32,1018.4,0.7,121.9
2021/1/29 19:00,监测点A2,6,109,70,34,67,1,18.4,34,1018.9,0.5,143.6
2021/1/29 20:00,监测点A2,6,119,84,40,43,1.1,17.9,36,1019.3,1,150.6
2021/1/29 21:00,监测点A2,6,59,88,41,74,0.9,17.1,44,1019.6,1.4,157.4
2021/1/29 22:00,监测点A2,5,41,61,26,84,0.8,16.4,49,1020.1,1.8,154.9
2021/1/29 23:00,监测点A2,6,46,54,23,68,0.8,16,53,1020.2,1.7,157.7
2021/1/30 0:00,监测点A2,6,44,55,21,62,0.8,15.8,53,1020.2,1.8,158.8
2021/1/30 1:00,监测点A2,6,41,50,23,68,0.6,15.5,55,1020,0.9,146
2021/1/30 2:00,监测点A2,5,47,62,21,60,0.6,15.2,60,1019.9,1.2,80.4
2021/1/30 3:00,监测点A2,4,43,72,32,63,0.6,14.9,61,1019.8,1.4,79.6
2021/1/30 4:00,监测点A2,4,73,74,34,28,0.7,14.5,62,1019.6,0.9,24.6
2021/1/30 5:00,监测点A2,9,90,80,34,8,0.7,14.4,61,1019.9,1.1,33.7
2021/1/30 6:00,监测点A2,13,93,91,36,6,0.8,14.1,61,1020.6,0.7,31.9
2021/1/30 7:00,监测点A2,9,87,97,40,11,1,14.1,62,1021,0.8,40.1
2021/1/30 8:00,监测点A2,9,75,111,42,28,0.9,14.9,60,1021.5,1.3,31.1
2021/1/30 9:00,监测点A2,9,57,118,41,64,0.8,16.4,51,1022.1,1.4,89.2
2021/1/30 10:00,监测点A2,8,52,105,41,89,0.8,17.4,46,1022.2,2,86
2021/1/30 11:00,监测点A2,6,47,104,43,112,0.7,18.7,41,1021.5,1.6,84.1
2021/1/30 12:00,监测点A2,6,41,92,38,142,0.7,19.6,38,1020.4,1.3,10.5
2021/1/30 13:00,监测点A2,6,42,86,39,164,0.7,20.9,36,1019.2,0.9,11.6
2021/1/30 14:00,监测点A2,6,40,92,43,190,0.7,21.6,35,1018.2,1,329.4
2021/1/30 15:00,监测点A2,6,40,92,47,207,0.7,22.2,34,1017.8,1,200.4
2021/1/30 16:00,监测点A2,6,43,101,46,213,0.8,22,36,1017.6,1.1,239.7
2021/1/30 17:00,监测点A2,6,43,109,50,204,0.8,21.4,38,1017.8,0.8,208.9
2021/1/30 18:00,监测点A2,6,55,103,48,170,1,20.6,40,1018.2,0.6,206.9
2021/1/30 19:00,监测点A2,7,89,117,50,98,1.1,20,43,1018.7,0.7,141.8
2021/1/30 20:00,监测点A2,6,106,132,59,43,1.1,19.3,47,1019.2,0.7,159.7
2021/1/30 21:00,监测点A2,7,96,126,52,32,1.1,18.8,49,1019.5,0.7,156.9
2021/1/30 22:00,监测点A2,6,88,122,54,31,1,18.1,56,1019.9,0.9,168.6
2021/1/30 23:00,监测点A2,6,52,117,48,54,0.7,17.6,59,1019.9,1,167.8
2021/1/31 0:00,监测点A2,9,46,96,36,54,0,17.3,61,1020.1,0.8,167.2
2021/1/31 1:00,监测点A2,7,48,86,33,46,0,17.4,61,1020,0.7,161.4
2021/1/31 2:00,监测点A2,7,72,87,36,21,0,17.4,61,1019.8,1,19.4
2021/1/31 3:00,监测点A2,6,79,94,39,16,0,17.3,60,1019.7,0.9,22.1
2021/1/31 4:00,监测点A2,6,73,80,33,22,0,17.3,56,1019.6,0.6,31.8
2021/1/31 5:00,监测点A2,6,68,73,25,26,0,17.3,54,1020,0.5,56.9
2021/1/31 6:00,监测点A2,6,86,68,26,7,0,17.2,57,1020.3,1.3,52.9
2021/1/31 7:00,监测点A2,8,93,87,32,7,0,16.9,59,1020.6,1.1,46.4
2021/1/31 8:00,监测点A2,9,81,105,39,29,0,17.5,54,1020.7,1.9,46.2
2021/1/31 9:00,监测点A2,11,59,110,40,66,0,18.8,45,1021,1.7,88.2
2021/1/31 10:00,监测点A2,10,54,82,35,88,0,20.3,37,1021.2,1.6,84.3
2021/1/31 11:00,监测点A2,7,44,80,32,115,0,21.3,31,1020.4,1.8,101.3
2021/1/31 12:00,监测点A2,5,38,73,26,145,0,22.6,30,1019.3,1.5,89.1
2021/1/31 13:00,监测点A2,6,37,73,30,183,0,23.2,29,1018.4,1.3,77.7
2021/1/31 14:00,监测点A2,5,30,0,29,205,0.5,24.3,28,1017.5,1.3,165.8
2021/1/31 15:00,监测点A2,5,26,60,22,202,0.4,24.3,26,1017.1,1.4,132.7
2021/1/31 16:00,监测点A2,6,24,48,24,176,0.4,24.3,27,1017,1.8,168.3
2021/1/31 17:00,监测点A2,6,28,42,19,143,0.4,23.8,31,1017,1.2,159.4
2021/1/31 18:00,监测点A2,4,41,40,18,101,0.5,22.7,36,1017.1,0.8,119.2
2021/1/31 19:00,监测点A2,5,59,49,15,68,0.7,22,40,1017.5,0.7,157.4
2021/1/31 20:00,监测点A2,5,65,63,22,54,0.7,21.4,43,1018,0.9,155.7
2021/1/31 21:00,监测点A2,6,72,63,23,35,0.7,20.7,48,1018.5,1,172.1
2021/1/31 22:00,监测点A2,5,52,62,21,48,0.5,20.1,52,1018.9,1.3,163.8
2021/1/31 23:00,监测点A2,5,53,50,16,39,0.5,19.6,55,1019,1,159.4
2021/2/1 0:00,监测点A2,5,50,45,15,34,0.5,19.2,57,1018.9,1.4,177.1
2021/2/1 1:00,监测点A2,5,49,48,18,34,0.5,18.7,59,1018.8,0.9,177.3
2021/2/1 2:00,监测点A2,5,49,50,16,35,0.5,18.3,60,1018.4,0.4,160.7
2021/2/1 3:00,监测点A2,5,63,55,21,16,0.5,18,62,1017.9,0.4,77.4
2021/2/1 4:00,监测点A2,5,73,53,25,4,0.9,17.7,66,1017.6,0.6,21.8
2021/2/1 5:00,监测点A2,5,73,57,25,4,0.8,17.4,67,1017.7,0.5,38.2
2021/2/1 6:00,监测点A2,8,71,63,24,4,0.9,17.4,67,1018.1,0.5,24.1
2021/2/1 7:00,监测点A2,8,69,66,26,5,1,17.4,67,1018.5,0.2,120.6
2021/2/1 8:00,监测点A2,8,62,64,29,23,1,19.2,60,1019,0.8,54.6
2021/2/1 9:00,监测点A2,11,66,73,27,43,0.6,19.8,57,1019.3,1.2,38.2
2021/2/1 10:00,监测点A2,8,55,74,29,68,0.6,21.3,53,1019.1,1.5,81.5
2021/2/1 11:00,监测点A2,7,50,60,25,92,0.5,22.5,50,1018.3,1.6,91.7
2021/2/1 12:00,监测点A2,7,42,61,26,119,0.5,23.8,46,1017.2,1.4,127.2
2021/2/1 13:00,监测点A2,6,35,55,23,147,0.5,24.7,43,1016,1.4,169.1
2021/2/1 14:00,监测点A2,5,31,57,27,156,0.4,25.3,39,1015,1.1,95.4
2021/2/1 15:00,监测点A2,5,29,51,22,174,0.4,25.6,38,1014.5,1,89.1
2021/2/1 16:00,监测点A2,5,28,55,22,180,0.4,26,37,1014.4,1,240.9
2021/2/1 17:00,监测点A2,5,29,55,25,174,0.4,25.6,37,1014.6,0.9,327
2021/2/1 18:00,监测点A2,5,44,57,19,145,0.6,24.4,40,1014.9,0.8,58.1
2021/2/1 19:00,监测点A2,5,81,62,24,73,0.7,23.8,40,1015.2,0.8,107.1
2021/2/1 20:00,监测点A2,5,122,68,29,16,1.1,23.1,43,1015.8,0.8,161.3
2021/2/1 21:00,监测点A2,5,80,82,32,26,0.7,22.1,50,1016.3,1.5,170.2
2021/2/1 22:00,监测点A2,4,38,72,25,47,0.4,21.3,58,1016.7,1.6,176.9
2021/2/1 23:00,监测点A2,4,36,45,14,45,0.4,20.7,62,1016.9,1.8,179.2
2021/2/2 0:00,监测点A2,4,28,42,14,55,0.4,20.2,65,1016.9,1.7,168.1
2021/2/2 1:00,监测点A2,4,32,33,10,48,0.4,19.9,67,1017,0.8,176.3
2021/2/2 2:00,监测点A2,7,35,33,14,43,0.4,19.5,68,1016.8,0.5,172.3
2021/2/2 3:00,监测点A2,7,51,39,15,20,0.5,19.3,69,1016.7,0.4,134.1
2021/2/2 4:00,监测点A2,6,61,40,14,5,0.6,18.9,71,1016.6,0.4,65.4
2021/2/2 5:00,监测点A2,5,59,42,16,4,0.7,18.8,71,1017,0.4,29.5
2021/2/2 6:00,监测点A2,5,58,52,22,4,0.9,18.6,72,1017.7,0.4,48.9
2021/2/2 7:00,监测点A2,6,57,53,25,5,1,18.6,72,1018.3,0.5,23.5
2021/2/2 8:00,监测点A2,8,59,63,26,14,0.8,19.9,66,1018.8,0.6,28.8
2021/2/2 9:00,监测点A2,9,90,70,28,35,0.9,21.4,60,1019.4,0.8,35
2021/2/2 10:00,监测点A2,8,72,83,35,58,0.7,22.4,54,1019.4,1.6,17
2021/2/2 11:00,监测点A2,7,98,93,39,0,0,23.6,48,1018.6,1.5,26.8
2021/2/2 12:00,监测点A2,7,58,104,42,113,0.7,24.8,42,1017.6,1.8,41.8
2021/2/2 13:00,监测点A2,7,36,82,37,157,0.5,25.9,38,1016.3,1.3,45.5
2021/2/2 14:00,监测点A2,6,33,63,26,188,0.5,26.5,36,1015.2,1.4,24.7
2021/2/2 15:00,监测点A2,5,30,66,28,184,0.5,26.7,34,1014.7,1.3,58.5
2021/2/2 16:00,监测点A2,5,22,62,29,172,0.5,26.8,33,1014.8,1.2,102.9
2021/2/2 17:00,监测点A2,7,26,49,22,174,0.5,26.4,34,1015.1,0.9,96.5
2021/2/2 18:00,监测点A2,6,48,53,20,145,0.7,25.6,36,1015.5,0.8,90
2021/2/2 19:00,监测点A2,6,83,67,27,103,0.8,25,39,1016.1,0.7,104.6
2021/2/2 20:00,监测点A2,6,56,78,34,140,0.7,23.5,46,1017.1,2.1,141.7
2021/2/2 21:00,监测点A2,5,35,92,36,102,0.5,21.8,51,1017.8,1.6,141.6
2021/2/2 22:00,监测点A2,5,26,56,24,112,0.6,20.8,52,1018.3,2,151.5
2021/2/2 23:00,监测点A2,4,20,64,26,109,0.6,20.1,52,1018.8,1.7,147.7
2021/2/3 0:00,监测点A2,4,21,49,21,95,0.5,19.6,54,1019,2,162.1
2021/2/3 1:00,监测点A2,4,21,49,25,97,0.5,19.1,57,1019,2.2,158
2021/2/3 2:00,监测点A2,4,20,48,22,90,0.5,18.8,60,1019,1.7,155.6
2021/2/3 3:00,监测点A2,4,17,47,24,85,0.5,18.5,59,1019,2.2,156.8
2021/2/3 4:00,监测点A2,4,17,48,25,91,0.5,18.3,58,1019.1,1.3,157.3
2021/2/3 5:00,监测点A2,3,20,48,21,79,0.5,18,57,1019.5,1.6,149.3
2021/2/3 6:00,监测点A2,4,21,41,21,81,0.5,17.9,57,1020.1,1.5,132.8
2021/2/3 7:00,监测点A2,4,30,44,26,70,0.6,17.8,61,1020.6,1.3,165.9
2021/2/3 8:00,监测点A2,4,28,49,24,75,0.7,18.5,56,1021.4,1.5,166.4
2021/2/3 9:00,监测点A2,5,23,52,25,89,0.6,19.8,48,1021.8,1.5,123.5
2021/2/3 10:00,监测点A2,5,23,46,25,98,0.6,20.5,44,1021.6,1.7,116.3
2021/2/3 11:00,监测点A2,5,21,48,25,114,0.6,21.1,42,1021,2.2,89.1
2021/2/3 12:00,监测点A2,4,20,45,21,128,0.6,22.1,39,1019.9,1.7,93.2
2021/2/3 13:00,监测点A2,4,19,47,26,142,0.5,22.8,38,1018.7,1.6,118.9
2021/2/3 14:00,监测点A2,5,18,54,25,157,0.5,23.3,37,1017.6,1.6,122.9
2021/2/3 15:00,监测点A2,5,21,48,26,164,0.5,23.9,36,1017.2,1.5,161.2
2021/2/3 16:00,监测点A2,5,22,50,30,162,0.6,24.1,36,1017.1,1.7,174.7
2021/2/3 17:00,监测点A2,4,25,54,26,160,0.6,23.4,37,1017.4,1.5,175.7
2021/2/3 18:00,监测点A2,4,34,60,24,142,0.7,22.8,38,1017.7,1.1,184.4
2021/2/3 19:00,监测点A2,5,49,64,30,101,0.8,22.4,40,1018.2,1.1,168.3
2021/2/3 20:00,监测点A2,8,46,80,39,78,0.6,21.3,46,1018.8,1.9,179.5
2021/2/3 21:00,监测点A2,8,38,79,32,80,0.6,20.2,48,1019.3,2.5,175.9
2021/2/3 22:00,监测点A2,7,35,69,32,89,0.6,19.5,51,1019.7,2.5,178
2021/2/3 23:00,监测点A2,8,30,66,27,90,0.6,19,52,1019.5,2.6,177.4
2021/2/4 0:00,监测点A2,9,28,58,28,87,0.5,18.3,55,1019.4,2,177.5
2021/2/4 1:00,监测点A2,9,25,58,22,89,0.5,17.9,59,1019.4,1.6,174
2021/2/4 2:00,监测点A2,6,22,58,20,87,0.5,17.6,61,1019.4,1,162.4
2021/2/4 3:00,监测点A2,6,21,61,22,86,0.5,17.4,63,1019.1,0.9,157.9
2021/2/4 4:00,监测点A2,5,21,63,23,84,0.5,17.3,65,1019.3,0.6,163.1
2021/2/4 5:00,监测点A2,5,38,56,25,60,0.5,17.3,66,1019.7,0.6,124.2
2021/2/4 6:00,监测点A2,7,50,63,20,38,0.6,17.1,66,1020.4,0.7,80.8
2021/2/4 7:00,监测点A2,5,71,71,33,18,0.7,17.2,67,1021.1,0.6,162.8
2021/2/4 8:00,监测点A2,6,78,71,28,18,1,18.8,61,1021.7,0.5,146.2
2021/2/4 9:00,监测点A2,6,43,92,35,72,0.7,19.9,53,1022.3,1.3,164.6
2021/2/4 10:00,监测点A2,7,44,142,38,86,0.6,21.4,47,1022.2,1.1,146.3
2021/2/4 11:00,监测点A2,7,40,78,33,113,0.6,22.6,42,1021.4,0.9,126.2
2021/2/4 12:00,监测点A2,7,31,69,36,143,0.6,23.6,39,1020,1.1,101.2
2021/2/4 13:00,监测点A2,6,28,76,33,171,0.6,24.5,36,1018.6,1.3,116.1
2021/2/4 14:00,监测点A2,6,28,68,36,190,0.6,24.6,36,1017.4,1.7,73.1
2021/2/4 15:00,监测点A2,5,26,72,38,199,0.6,25.1,36,1016.8,1.8,90.8
2021/2/4 16:00,监测点A2,5,28,72,32,180,0.6,25.3,35,1016.7,1.6,131.1
2021/2/4 17:00,监测点A2,5,27,71,30,166,0.6,24.8,36,1016.8,1.9,161.6
2021/2/4 18:00,监测点A2,5,46,62,28,140,0.8,23.9,37,1016.8,0.8,134.1
2021/2/4 19:00,监测点A2,5,46,79,28,128,0.8,23.2,39,1017.1,0.9,154.3
2021/2/4 20:00,监测点A2,6,51,70,31,102,0.7,22.4,40,1017.6,1.2,142.9
2021/2/4 21:00,监测点A2,6,48,77,31,81,0.6,21.7,40,1018,1.8,163.5
2021/2/4 22:00,监测点A2,5,44,64,26,74,0.6,20.7,44,1018.2,1.6,169.8
2021/2/4 23:00,监测点A2,5,36,58,26,76,0.5,20,48,1018.1,1.8,163.5
2021/2/5 0:00,监测点A2,5,36,46,21,70,0.5,19.4,52,1017.7,2,159.7
2021/2/5 1:00,监测点A2,5,38,44,20,63,0.5,19,55,1017.7,1.4,163.3
2021/2/5 2:00,监测点A2,5,28,46,18,67,0.5,18.8,56,1017.6,1.5,168.6
2021/2/5 3:00,监测点A2,5,23,39,19,65,0.4,18.5,58,1017.5,0.9,132.7
2021/2/5 4:00,监测点A2,4,33,37,8,59,0.4,18.1,61,1017.6,0.8,128.2
2021/2/5 5:00,监测点A2,4,28,38,17,59,0.4,18,62,1017.9,0.9,143.3
2021/2/5 6:00,监测点A2,4,37,36,12,52,0.4,17.8,63,1018.5,0.6,124.9
2021/2/5 7:00,监测点A2,4,51,40,14,40,0.5,17.8,63,1019.2,0.6,141.2
2021/2/5 8:00,监测点A2,5,46,43,17,48,0.6,19.3,57,1019.9,1,102.4
2021/2/5 9:00,监测点A2,5,27,52,21,78,0.5,20.1,52,1020.3,1.4,81
2021/2/5 10:00,监测点A2,5,31,43,19,82,0.5,21,49,1020.3,1.6,93.7
2021/2/5 11:00,监测点A2,5,30,47,19,102,0.5,22.1,45,1019.6,1.4,90.8
2021/2/5 12:00,监测点A2,5,22,49,21,120,0.5,23.3,40,1018.6,1.7,110.7
2021/2/5 13:00,监测点A2,5,18,45,20,138,0.5,24.3,37,1017.3,1.5,138.9
2021/2/5 14:00,监测点A2,5,19,45,25,159,0.5,25.3,35,1016.2,1.3,156.6
2021/2/5 15:00,监测点A2,6,21,53,25,177,0.5,25.5,35,1015.5,1.6,196.7
2021/2/5 16:00,监测点A2,8,21,53,25,175,0.5,25.5,35,1015.2,1.6,198.1
2021/2/5 17:00,监测点A2,6,24,56,25,158,0.6,25,35,1014.9,1.5,194.5
2021/2/5 18:00,监测点A2,6,37,55,24,130,0.7,24.1,36,1014.8,1,149.7
2021/2/5 19:00,监测点A2,5,51,62,27,90,0.7,23,43,1015.4,0.8,113.3
2021/2/5 20:00,监测点A2,5,52,60,27,72,0.7,22.2,47,1016,1,145.9
2021/2/5 21:00,监测点A2,5,55,70,26,57,0.7,21.6,50,1016.4,1.4,172.1
2021/2/5 22:00,监测点A2,5,41,71,29,63,0.6,20.7,53,1016.4,1.7,178.5
2021/2/5 23:00,监测点A2,5,38,64,23,58,0.6,20.1,55,1016.3,1.4,177.3
2021/2/6 0:00,监测点A2,6,39,56,27,54,0.5,19.7,55,1016.1,1.6,170
2021/2/6 1:00,监测点A2,5,34,49,23,60,0.5,19.3,56,1015.8,1.3,177.3
2021/2/6 2:00,监测点A2,5,28,44,21,65,0.5,19,58,1015.6,1,170.1
2021/2/6 3:00,监测点A2,5,25,37,17,64,0.5,18.7,59,1015.4,0.7,166.3
2021/2/6 4:00,监测点A2,5,39,38,18,45,0.5,18.5,59,1015.4,0.5,114.6
2021/2/6 5:00,监测点A2,5,73,43,17,7,0.6,18.4,60,1015.7,0.5,34.6
2021/2/6 6:00,监测点A2,5,68,45,26,6,0.7,18.1,62,1016.4,0.5,78.9
2021/2/6 7:00,监测点A2,5,71,57,32,7,0.8,18.2,63,1016.9,0.5,67.9
2021/2/6 8:00,监测点A2,5,63,60,36,26,1,20.2,55,1017.5,0.5,39.7
2021/2/6 9:00,监测点A2,6,44,78,37,69,0.7,21.7,48,1017.9,0.9,45
2021/2/6 10:00,监测点A2,7,32,60,31,109,0.6,22.9,42,1018,0.9,35.8
2021/2/6 11:00,监测点A2,5,33,50,29,123,0.6,24.5,37,1017.4,1.1,269.2
2021/2/6 12:00,监测点A2,5,21,52,29,153,0.5,25.4,33,1016.2,1.3,293.8
2021/2/6 13:00,监测点A2,5,18,56,23,172,0.5,26.2,32,1014.8,1.4,214.9
2021/2/6 14:00,监测点A2,5,19,48,22,190,0.5,26.8,31,1013.6,1.1,258
2021/2/6 15:00,监测点A2,5,19,55,31,197,0.6,27.2,31,1012.8,1.1,217.8
2021/2/6 16:00,监测点A2,5,19,51,32,203,0.6,27.2,30,1012.5,1.1,241.2
2021/2/6 17:00,监测点A2,5,24,52,32,194,0.6,26.7,31,1012.3,1.1,170.6
2021/2/6 18:00,监测点A2,5,36,54,29,171,0.8,25.6,34,1012.4,1,177.9
2021/2/6 19:00,监测点A2,5,55,68,38,128,0.9,24.8,36,1012.8,1.1,176.4
2021/2/6 20:00,监测点A2,6,56,81,47,118,0.9,24.1,39,1013.3,1,187.7
2021/2/6 21:00,监测点A2,6,48,84,41,105,0.8,23.4,43,1013.9,1.8,179
