监测时间,地点,SO2监测浓度(μg/m³),NO2监测浓度(μg/m³),PM10监测浓度(μg/m³),PM2.5监测浓度(μg/m³),O3监测浓度(μg/m³),CO监测浓度(mg/m³),温度(℃),湿度(%),近地风速(m/s),风向(°)
2021/5/15 15:00,监测点A1,9,11,34,17,79,0.3,34.3,51.758,2.4,158
2021/5/15 16:00,监测点A1,9,11,39,23,78,0.3,34.7,49.154,2.2,158
2021/5/15 17:00,监测点A1,9,13,41,20,81,0.3,33,55.085,3.5,168
2021/5/15 18:00,监测点A1,10,15,47,19,63,0.4,31.6,58.696,3.1,166
2021/5/15 19:00,监测点A1,10,15,43,21,51,0.4,29.6,66.632,3.4,167
2021/5/15 20:00,监测点A1,10,13,45,22,43,0.4,28.6,70.91,3.5,166
2021/5/15 21:00,监测点A1,10,14,45,22,43,0.4,28.1,73.322,3.2,168
2021/5/15 22:00,监测点A1,11,16,40,19,39,0.4,27.7,74.903,3.4,180
2021/5/15 23:00,监测点A1,10,15,39,23,37,0.4,27.5,76.257,3,172
2021/5/16 0:00,监测点A1,10,15,38,23,34,0.5,27.5,76.866,2.2,168
2021/5/16 1:00,监测点A1,10,12,38,25,37,0.4,27.2,77.211,2.6,167
2021/5/16 2:00,监测点A1,9,12,31,17,37,0.4,27,77.81,2.3,166
2021/5/16 3:00,监测点A1,9,14,30,17,34,0.4,26.8,78.916,2.7,170
2021/5/16 4:00,监测点A1,10,18,35,15,28,0.4,26.7,78.446,2.8,174
2021/5/16 5:00,监测点A1,10,19,34,16,29,0.4,26.6,79.312,2.8,172
2021/5/16 6:00,监测点A1,10,19,32,16,31,0.4,27.4,77.988,2.6,172
2021/5/16 7:00,监测点A1,10,16,32,14,33,0.4,29.2,73.474,2.2,170
2021/5/16 8:00,监测点A1,10,14,31,12,37,0.4,30.3,68.695,1.6,142
2021/5/16 9:00,监测点A1,10,13,44,19,44,0.4,31.6,63.875,1.5,167
2021/5/16 10:00,监测点A1,9,12,42,18,59,0.4,33.4,58.737,2.2,162
2021/5/16 11:00,监测点A1,9,8,39,10,74,0.4,35.1,53.77,2,166
2021/5/16 12:00,监测点A1,9,9,38,16,83,0.3,33.5,56.656,1.8,163
2021/5/16 13:00,监测点A1,9,7,37,14,77,0.3,34.5,55.03,2.1,160
2021/5/16 14:00,监测点A1,9,8,31,16,73,0.3,35.1,53.762,2.5,167
2021/5/16 15:00,监测点A1,10,9,35,13,70,0.3,35.1,52.981,2.4,164
2021/5/16 16:00,监测点A1,9,9,38,15,67,0.3,34.7,51.807,1.8,102
2021/5/16 17:00,监测点A1,9,11,33,12,58,0.3,33.8,54.994,2.6,154
2021/5/16 18:00,监测点A1,9,12,42,14,50,0.4,31.7,60.947,3.4,162
2021/5/16 19:00,监测点A1,9,11,42,18,42,0.4,29.9,67.411,3.3,165
2021/5/16 20:00,监测点A1,8,12,38,14,35,0.4,29.1,70.669,3,172
2021/5/16 21:00,监测点A1,9,13,38,14,33,0.4,28.5,72.561,3.4,170
2021/5/16 22:00,监测点A1,9,13,36,18,32,0.4,28.2,74.365,3.2,176
2021/5/16 23:00,监测点A1,16,14,30,14,54,0.4,27.8,75.573,3.2,174
2021/5/17 0:00,监测点A1,16,12,30,17,40,0.4,27.7,77.089,2,162
2021/5/17 1:00,监测点A1,10,11,28,21,33,0.4,27.6,77.947,2.2,170
2021/5/17 2:00,监测点A1,10,12,27,19,34,0.4,27.4,78.901,2.5,172
2021/5/17 3:00,监测点A1,9,13,32,14,30,0.4,27.3,79.329,2,168
2021/5/17 4:00,监测点A1,9,16,31,16,26,0.4,27.2,78.731,1.5,168
2021/5/17 5:00,监测点A1,9,20,31,13,23,0.4,27.2,79.364,1.5,168
2021/5/17 6:00,监测点A1,10,23,31,17,19,0.4,27.5,79.1,1.4,178
2021/5/17 7:00,监测点A1,11,20,36,17,24,0.5,29.3,74.3,1.4,168
2021/5/17 8:00,监测点A1,10,15,31,11,37,0.5,31.7,66.875,1.8,162
2021/5/17 9:00,监测点A1,10,18,34,18,38,0.5,32.7,61.785,1.4,237
2021/5/17 10:00,监测点A1,15,14,36,12,64,0.4,34.9,55.348,1.7,229
2021/5/17 11:00,监测点A1,9,10,11,10,68,0.3,35.8,52.103,2.3,161
2021/5/17 12:00,监测点A1,8,11,19,10,89,0.4,33.4,58.336,4.2,170
2021/5/17 13:00,监测点A1,9,11,17,16,96,0.4,34.3,56.705,3.2,170
2021/5/17 14:00,监测点A1,9,10,17,15,60,0.3,34.5,54.03,2.1,160
2021/5/17 15:00,监测点A1,8,11,26,12,52,0.3,34.2,53.731,2.2,128
2021/5/17 16:00,监测点A1,9,13,19,11,44,0.3,33.3,55.427,2.1,89
2021/5/17 17:00,监测点A1,8,11,23,10,34,0.3,32.3,56.456,1.6,73
2021/5/17 18:00,监测点A1,9,11,18,7,29,0.3,32.1,55.689,1.5,76
2021/5/17 19:00,监测点A1,9,14,14,9,25,0.3,30.5,60.846,1.6,155
2021/5/17 20:00,监测点A1,10,19,15,14,20,0.4,29.6,65.858,2.3,170
2021/5/17 21:00,监测点A1,10,17,20,15,23,0.4,28.8,73.485,2.8,172
2021/5/17 22:00,监测点A1,10,17,20,15,21,0.4,28.5,75.058,2.5,167
2021/5/17 23:00,监测点A1,9,13,18,17,20,0.4,28.4,74.9,1.5,163
2021/5/18 0:00,监测点A1,9,12,10,15,21,0.4,28.2,75.517,1.2,162
2021/5/18 1:00,监测点A1,9,17,14,17,18,0.4,28.2,74.836,0.9,143
2021/5/18 2:00,监测点A1,10,20,17,16,16,0.4,27.9,74.748,1,160
2021/5/18 3:00,监测点A1,9,21,18,18,15,0.4,27.7,76.881,1.1,172
2021/5/18 4:00,监测点A1,9,18,19,20,16,0.4,27.5,79.311,1.8,170
2021/5/18 5:00,监测点A1,10,21,16,15,14,0.4,27.5,79.555,1.7,174
2021/5/18 6:00,监测点A1,10,20,12,16,17,0.4,27.9,78.366,2,174
2021/5/18 7:00,监测点A1,10,15,15,15,26,0.4,30.3,72.141,2.2,176
2021/5/18 8:00,监测点A1,10,14,13,11,33,0.5,32.3,64.328,1.9,161
2021/5/18 9:00,监测点A1,9,16,18,15,42,0.4,33,59.829,2,186
2021/5/18 10:00,监测点A1,9,13,18,9,53,0.4,33.8,57.371,2,166
2021/5/18 11:00,监测点A1,9,11,20,18,59,0.4,31.5,64.615,2.9,168
2021/5/18 12:00,监测点A1,9,10,18,17,70,0.4,33.6,57.779,2.9,156
2021/5/18 13:00,监测点A1,9,8,20,12,62,0.3,33.9,55.119,2.6,154
2021/5/18 14:00,监测点A1,8,9,17,12,59,0.3,33.6,55.439,2.3,138
2021/5/18 15:00,监测点A1,9,10,15,12,54,0.3,33.8,54.386,1.7,77
2021/5/18 16:00,监测点A1,9,8,17,11,52,0.3,34.7,51.649,2.2,259
2021/5/18 17:00,监测点A1,9,10,16,10,47,0.3,33.9,53.405,1.9,288
2021/5/18 18:00,监测点A1,9,12,19,14,41,0.4,31.3,58.987,1.8,114
2021/5/18 19:00,监测点A1,9,15,18,14,31,0.4,30.6,62.024,1.4,113
2021/5/18 20:00,监测点A1,9,18,24,18,24,0.4,29.9,65.365,1.9,166
2021/5/18 21:00,监测点A1,9,16,21,16,24,0.4,29.2,68.735,2.8,176
2021/5/18 22:00,监测点A1,10,15,18,13,27,0.4,28.5,73.208,3.5,179
2021/5/18 23:00,监测点A1,10,16,21,14,23,0.4,28.1,76.041,2.9,168
2021/5/19 0:00,监测点A1,10,9,21,18,28,0.4,27.9,75.024,2,168
2021/5/19 1:00,监测点A1,9,8,17,18,32,0.3,27.7,76.445,2.3,174
2021/5/19 2:00,监测点A1,9,11,18,17,30,0.4,27.6,76.768,2.1,163
2021/5/19 3:00,监测点A1,9,11,21,20,30,0.3,27.4,77.064,1.8,164
2021/5/19 4:00,监测点A1,10,16,21,18,26,0.4,27.2,77.468,2.6,170
2021/5/19 5:00,监测点A1,11,17,21,20,28,0.4,27.1,77.289,2.5,172
2021/5/19 6:00,监测点A1,10,20,16,15,25,0.5,27.5,78.472,2.2,168
2021/5/19 7:00,监测点A1,10,16,22,18,30,0.5,29,74.892,2.8,172
2021/5/19 8:00,监测点A1,10,12,15,13,40,0.5,31.2,66.952,2.7,163
2021/5/19 9:00,监测点A1,10,10,22,16,57,0.4,32.4,59.698,1.9,156
2021/5/19 10:00,监测点A1,9,14,21,12,76,0.4,33.4,57.992,2.7,167
2021/5/19 11:00,监测点A1,10,11,34,21,94,0.4,33.6,57.002,3.7,176
2021/5/19 12:00,监测点A1,10,9,32,18,86,0.3,34.3,52.864,3.4,168
2021/5/19 13:00,监测点A1,10,7,23,14,79,0.3,34.2,54.907,4.5,172
2021/5/19 14:00,监测点A1,9,7,23,13,72,0.3,35.6,49.232,2.5,119
2021/5/19 15:00,监测点A1,10,10,28,15,75,0.3,34.3,53.321,3.6,168
2021/5/19 16:00,监测点A1,10,10,26,15,70,0.3,34.2,52.504,2.2,129
2021/5/19 17:00,监测点A1,10,12,26,14,67,0.4,32.7,57.303,3.5,172
2021/5/19 18:00,监测点A1,11,13,35,17,61,0.4,31.2,60.898,4.3,170
2021/5/19 19:00,监测点A1,11,14,30,17,50,0.4,29.5,65.843,5.1,172
2021/5/19 20:00,监测点A1,10,11,30,15,44,0.4,28.8,69.475,4.2,175
2021/5/19 21:00,监测点A1,10,11,18,16,42,0.4,28.4,72.411,3.3,166
2021/5/19 22:00,监测点A1,10,9,26,15,45,0.4,28.2,73.422,3,170
2021/5/19 23:00,监测点A1,9,10,17,14,42,0.4,28.1,74.215,2,158
2021/5/20 0:00,监测点A1,9,9,23,18,38,0.4,28.1,74.852,2,163
2021/5/20 1:00,监测点A1,9,10,19,17,38,0.4,28,75.444,1.9,163
2021/5/20 2:00,监测点A1,9,7,17,15,40,0.4,27.8,76.368,1.9,146
2021/5/20 3:00,监测点A1,9,8,17,14,38,0.3,27.7,76.755,1.9,168
2021/5/20 4:00,监测点A1,10,10,17,18,35,0.4,27.6,76.786,2.5,172
2021/5/20 5:00,监测点A1,10,13,15,15,33,0.4,27.6,75.074,1.3,163
2021/5/20 6:00,监测点A1,9,14,22,17,32,0.4,27.8,73.089,2,166
2021/5/20 7:00,监测点A1,9,13,27,17,35,0.4,29.4,69.032,2.4,170
2021/5/20 8:00,监测点A1,9,13,30,13,40,0.5,32.3,59.821,1.6,166
2021/5/20 9:00,监测点A1,9,10,29,14,47,0.4,31.9,59.248,1.8,265
2021/5/20 10:00,监测点A1,9,9,27,17,55,0.5,33.3,56.015,2.3,274
2021/5/20 11:00,监测点A1,9,7,25,12,56,0.3,34.3,52.349,3.1,271
2021/5/20 12:00,监测点A1,9,6,30,9,61,0.3,35.1,49.378,2.7,269
2021/5/20 13:00,监测点A1,9,5,21,8,60,0.3,34.7,49.745,2.8,265
2021/5/20 14:00,监测点A1,10,8,17,12,58,0.3,34.3,51.471,2.5,259
2021/5/20 15:00,监测点A1,9,12,17,10,54,0.3,33.3,54.478,1.6,260
2021/5/20 16:00,监测点A1,9,16,22,11,46,0.3,32.7,54.802,1.5,110
2021/5/20 17:00,监测点A1,10,14,22,10,46,0.4,32.2,58.066,3.1,168
2021/5/20 18:00,监测点A1,9,13,34,11,40,0.4,30.4,63.693,3.8,174
2021/5/20 19:00,监测点A1,9,15,30,9,33,0.4,29.5,65.96,3.9,176
2021/5/20 20:00,监测点A1,9,14,24,15,28,0.4,29.2,67.481,2.4,166
2021/5/20 21:00,监测点A1,9,16,25,18,27,0.4,28.9,69.383,3.1,172
2021/5/20 22:00,监测点A1,9,17,22,13,27,0.4,28.5,74.348,2.7,171
2021/5/20 23:00,监测点A1,9,12,23,16,28,0.4,28.4,75.497,2.2,166
2021/5/21 0:00,监测点A1,9,9,17,14,29,0.4,28.2,76.37,1.7,158
2021/5/21 1:00,监测点A1,9,11,13,18,27,0.4,28.1,77.051,1.3,146
2021/5/21 2:00,监测点A1,8,15,13,14,22,0.4,27.8,77.107,1.4,158
2021/5/21 3:00,监测点A1,9,15,19,17,22,0.4,27.7,76.231,2,170
2021/5/21 4:00,监测点A1,10,16,17,15,21,0.4,27.6,76.024,2.8,175
2021/5/21 5:00,监测点A1,9,18,13,12,19,0.4,27.4,77.002,2.5,172
2021/5/21 6:00,监测点A1,10,20,21,10,19,0.5,28,76.673,2.9,175
2021/5/21 7:00,监测点A1,10,14,23,14,27,0.4,30.1,70.834,2.6,168
2021/5/21 8:00,监测点A1,10,13,19,11,35,0.5,32.3,61.877,1.6,144
2021/5/21 9:00,监测点A1,9,12,21,12,43,0.4,33.5,56.768,1.8,115
2021/5/21 10:00,监测点A1,9,8,18,10,54,0.4,34.8,52.824,2,75
2021/5/21 11:00,监测点A1,9,9,14,9,60,0.3,34.5,51.685,1.9,99
2021/5/21 12:00,监测点A1,9,7,19,8,61,0.3,35.1,50.467,3,268
2021/5/21 13:00,监测点A1,10,6,22,8,59,0.3,35.9,47.705,2.6,259
2021/5/21 14:00,监测点A1,9,7,16,5,61,0.3,36.7,45.243,2.3,267
2021/5/21 15:00,监测点A1,9,8,17,8,61,0.3,37,43.483,2.1,154
2021/5/21 16:00,监测点A1,10,11,20,8,72,0.3,35.2,51.448,3.8,172
2021/5/21 17:00,监测点A1,10,11,34,12,64,0.3,33.6,55.714,4.4,174
2021/5/21 18:00,监测点A1,11,13,28,13,50,0.4,32,60.326,3.9,175
2021/5/21 19:00,监测点A1,9,15,27,10,38,0.4,30.5,64.562,3.8,166
2021/5/21 20:00,监测点A1,9,13,23,8,34,0.4,29.3,69.058,4.1,174
2021/5/21 21:00,监测点A1,10,16,22,8,32,0.4,28.9,71.825,3.5,170
2021/5/21 22:00,监测点A1,10,15,20,12,29,0.4,28.4,74.525,4,178
2021/5/21 23:00,监测点A1,10,11,12,10,29,0.4,28.2,74.321,2.2,172
2021/5/22 0:00,监测点A1,8,14,9,10,24,0.4,28.1,75.78,1.8,166
2021/5/22 1:00,监测点A1,9,9,10,8,30,0.4,27.9,76.193,2.6,169
2021/5/22 2:00,监测点A1,10,9,11,10,31,0.4,27.7,76.812,2.8,171
2021/5/22 3:00,监测点A1,9,13,15,8,26,0.4,27.5,76.942,0.8,163
2021/5/22 4:00,监测点A1,10,15,15,17,23,0.4,27.3,77.923,1.3,172
2021/5/22 5:00,监测点A1,9,18,18,9,20,0.4,27.2,78.611,1.3,172
2021/5/22 6:00,监测点A1,10,18,20,14,23,0.4,28.8,76.096,1.8,174
2021/5/22 7:00,监测点A1,10,14,17,12,29,0.4,30.2,71.283,2.4,172
2021/5/22 8:00,监测点A1,10,14,15,11,36,0.4,32.4,61.848,1.4,154
2021/5/22 9:00,监测点A1,10,10,11,12,52,0.4,33.1,58.166,2.3,162
2021/5/22 10:00,监测点A1,9,9,15,9,68,0.4,34.9,54.902,2.8,165
2021/5/22 11:00,监测点A1,10,10,20,13,80,0.3,35.5,52.765,2.3,168
2021/5/22 12:00,监测点A1,10,9,23,14,83,0.3,34.4,55.595,3.7,166
2021/5/22 13:00,监测点A1,9,6,19,10,78,0.3,34.3,55.613,4,168
2021/5/22 14:00,监测点A1,10,7,29,8,73,0.3,35,53.527,3.8,165
2021/5/22 15:00,监测点A1,9,8,28,13,77,0.3,35,53.813,3.9,170
2021/5/22 16:00,监测点A1,10,7,25,13,73,0.3,33.9,55.635,4.8,176
2021/5/22 17:00,监测点A1,10,9,25,10,68,0.4,32.8,57.938,4.5,174
2021/5/22 18:00,监测点A1,12,13,26,14,59,0.5,31.7,61.644,3.7,164
2021/5/22 19:00,监测点A1,11,15,28,17,44,0.5,30.3,66.584,3.9,171
2021/5/22 20:00,监测点A1,12,18,26,13,32,0.5,29.5,69.459,3.9,173
2021/5/22 21:00,监测点A1,12,21,29,16,25,0.5,28.9,71.764,3,172
2021/5/22 22:00,监测点A1,11,20,20,13,24,0.4,28.6,72.711,2.9,165
2021/5/22 23:00,监测点A1,10,13,14,12,31,0.4,28.4,75.119,2.8,176
2021/5/23 0:00,监测点A1,10,17,10,11,24,0.4,28.2,75.771,2.4,168
2021/5/23 1:00,监测点A1,11,18,11,10,24,0.4,28,75.863,2.6,174
2021/5/23 2:00,监测点A1,10,16,14,8,24,0.4,28,76.629,2,170
2021/5/23 3:00,监测点A1,10,13,14,7,26,0.4,28,76.814,2.7,170
2021/5/23 4:00,监测点A1,9,9,17,7,31,0.4,27.7,76.855,2.9,178
2021/5/23 5:00,监测点A1,11,14,9,12,27,0.4,27.7,76.983,2.5,170
2021/5/23 6:00,监测点A1,11,18,13,8,25,0.5,28.7,75.923,2.4,166
2021/5/23 7:00,监测点A1,11,12,21,10,34,0.4,30.9,70.182,1.8,164
2021/5/23 8:00,监测点A1,11,10,18,9,41,0.5,31.7,66.244,2.3,170
2021/5/23 9:00,监测点A1,10,12,19,12,54,0.5,33.9,59.549,1.4,175
2021/5/23 10:00,监测点A1,10,11,19,9,77,0.4,34.7,55.421,1.3,190
2021/5/23 11:00,监测点A1,12,12,32,17,103,0.4,35.4,53.508,1.7,246
2021/5/23 12:00,监测点A1,12,10,31,19,108,0.4,36,50.574,1.8,258
2021/5/23 13:00,监测点A1,10,7,34,16,98,0.3,36.9,47.967,2,206
2021/5/23 14:00,监测点A1,9,7,22,12,90,0.3,36.7,48.35,2.8,170
2021/5/23 15:00,监测点A1,9,8,18,8,90,0.3,35.8,50.533,3.2,170
2021/5/23 16:00,监测点A1,10,10,25,10,81,0.3,35,54.697,3,165
2021/5/23 17:00,监测点A1,9,8,25,11,70,0.3,33.6,57.576,3.8,170
2021/5/23 18:00,监测点A1,8,9,23,11,55,0.3,31.6,62.087,3.5,168
2021/5/23 19:00,监测点A1,9,8,19,9,51,0.4,30.1,67.547,4.7,176
2021/5/23 20:00,监测点A1,9,10,21,9,41,0.4,29.4,70.242,4,174
2021/5/23 21:00,监测点A1,9,10,19,11,39,0.3,29,70.965,3.7,174
2021/5/23 22:00,监测点A1,10,16,17,10,32,0.4,28.6,72.518,3.1,170
2021/5/23 23:00,监测点A1,11,16,18,9,44,0.4,28.5,73.237,2.7,172
2021/5/24 0:00,监测点A1,16,15,15,10,36,0.4,28.4,74.147,1.8,170
2021/5/24 1:00,监测点A1,11,16,14,10,29,0.4,28.2,74.818,1.7,171
2021/5/24 2:00,监测点A1,11,19,17,9,24,0.4,28,76.03,1.7,172
2021/5/24 3:00,监测点A1,12,15,19,10,27,0.4,27.8,76.398,1.5,170
2021/5/24 4:00,监测点A1,10,11,24,10,29,0.4,27.9,76.703,0.9,170
2021/5/24 5:00,监测点A1,10,15,12,9,26,0.4,27.9,76.274,0.5,222
2021/5/24 6:00,监测点A1,10,27,20,13,20,0.5,28.4,76.18,0.8,250
2021/5/24 7:00,监测点A1,11,20,19,14,28,0.5,30.4,70.802,1,226
2021/5/24 8:00,监测点A1,11,15,25,13,36,0.5,30.8,68.726,1.2,252
2021/5/24 9:00,监测点A1,10,20,27,15,39,0.5,32.3,64.561,1.2,160
2021/5/24 10:00,监测点A1,10,15,35,13,61,0.4,34.5,55.744,1.5,168
2021/5/24 11:00,监测点A1,10,14,24,13,73,0.5,33.3,59.524,1.8,153
2021/5/24 12:00,监测点A1,10,14,34,13,82,0.4,31.8,62.202,1.6,289
2021/5/24 13:00,监测点A1,10,22,29,16,67,0.4,29,69.33,2.1,78
2021/5/24 14:00,监测点A1,9,19,30,18,59,0.4,28.3,73.222,1.3,172
2021/5/24 15:00,监测点A1,10,19,18,13,60,0.4,29.1,69.771,1,314
2021/5/24 16:00,监测点A1,10,29,32,13,44,0.4,29.8,66.39,1.1,279
2021/5/24 17:00,监测点A1,10,29,31,18,43,0.4,29.5,66.817,0.9,290
2021/5/24 18:00,监测点A1,10,32,35,15,39,0.5,28.4,70.533,1.2,332
2021/5/24 19:00,监测点A1,11,31,38,18,34,0.5,27.7,72.954,0.7,307
2021/5/24 20:00,监测点A1,11,25,27,11,39,0.5,28,71.987,0.6,245
2021/5/24 21:00,监测点A1,11,52,37,15,16,0.6,27.7,74.95,0.9,301
2021/5/24 22:00,监测点A1,10,43,50,21,22,0.5,27.5,74.936,0.5,296
2021/5/24 23:00,监测点A1,13,58,35,16,8,0.8,27.7,75.676,1,278
2021/5/25 0:00,监测点A1,12,52,42,18,5,0.7,27.3,77.614,1,296
2021/5/25 1:00,监测点A1,11,47,46,22,8,0.7,27.3,77.947,0.9,262
2021/5/25 2:00,监测点A1,11,49,45,20,6,0.7,27.5,77.759,0.6,234
2021/5/25 3:00,监测点A1,12,48,55,24,5,0.7,27.3,78.244,0.8,274
2021/5/25 4:00,监测点A1,13,45,46,21,5,0.6,27.2,78.342,0.9,306
2021/5/25 5:00,监测点A1,12,51,50,22,5,0.7,26.7,79,1.7,32
2021/5/25 6:00,监测点A1,11,50,52,27,11,0.7,26.3,80.412,1.5,46
2021/5/25 7:00,监测点A1,10,36,34,23,18,0.6,26.3,80.219,1.7,72
2021/5/25 8:00,监测点A1,10,34,33,19,26,0.6,27.6,74.359,1.3,47
2021/5/25 9:00,监测点A1,11,46,40,25,27,0.8,28.1,71.887,2.7,140
2021/5/25 10:00,监测点A1,13,43,45,23,20,0.7,26.7,74.915,2.3,144
2021/5/25 11:00,监测点A1,12,34,33,11,32,0.6,27.5,72.557,2.5,157
2021/5/25 12:00,监测点A1,15,22,32,14,57,0.4,30.7,63.258,2.8,162
2021/5/25 13:00,监测点A1,11,20,19,15,98,0.5,31.8,61.754,3.1,170
2021/5/25 14:00,监测点A1,10,16,20,19,128,0.5,33.3,58.743,2.2,172
2021/5/25 15:00,监测点A1,11,16,19,19,90,0.4,32.6,57.953,2.1,184
2021/5/25 16:00,监测点A1,12,24,18,4,81,0.4,32.9,56.589,1.8,284
2021/5/25 17:00,监测点A1,10,20,32,10,83,0.5,27.8,76.683,2.4,85
2021/5/25 18:00,监测点A1,9,27,27,11,60,0.5,27.2,81.229,0.9,122
2021/5/25 19:00,监测点A1,10,59,20,13,32,0.9,27.8,79.972,2,162
2021/5/25 20:00,监测点A1,10,37,38,17,27,0.6,28,78.288,3.1,173
2021/5/25 21:00,监测点A1,10,17,31,14,33,0.4,27.9,78.193,3,174
2021/5/25 22:00,监测点A1,10,19,17,8,25,0.4,27.7,79.351,2.2,167
2021/5/25 23:00,监测点A1,10,21,19,5,23,0.4,27.6,80.093,2.3,168
2021/5/26 0:00,监测点A1,9,21,23,9,21,0.4,27.5,79.469,3,173
2021/5/26 1:00,监测点A1,10,23,21,13,19,0.5,26.1,86.533,3.6,214
2021/5/26 2:00,监测点A1,9,16,19,10,23,0.4,25.4,85.12,1.9,176
2021/5/26 3:00,监测点A1,10,30,10,7,10,0.5,25.9,84.548,1.6,160
2021/5/26 4:00,监测点A1,14,27,23,12,12,0.4,26.1,82.091,1.5,164
2021/5/26 5:00,监测点A1,11,28,22,15,11,0.5,26.2,82.628,2.3,158
2021/5/26 6:00,监测点A1,10,29,22,9,13,0.6,26.4,81.93,1.4,163
2021/5/26 7:00,监测点A1,11,26,21,10,19,0.7,27.5,78.532,1.1,171
2021/5/26 8:00,监测点A1,11,18,22,7,34,0.6,31.2,70.219,1.4,167
2021/5/26 9:00,监测点A1,10,18,23,9,49,0.5,33,63.462,1.2,224
2021/5/26 10:00,监测点A1,10,23,29,11,62,0.6,32.3,62.753,1.2,175
2021/5/26 11:00,监测点A1,9,19,32,13,56,0.5,24.6,86.199,1.5,156
2021/5/26 12:00,监测点A1,9,19,21,9,49,0.5,24.4,80.858,1.6,235
2021/5/26 13:00,监测点A1,8,16,14,5,44,0.4,27.9,72.083,1,118
2021/5/26 14:00,监测点A1,9,13,16,4,65,0.4,31,65.162,1.5,156
2021/5/26 15:00,监测点A1,9,14,13,4,78,0.4,31.8,63.286,1.4,166
2021/5/26 16:00,监测点A1,9,22,17,11,84,0.5,32,62.62,1.6,138
2021/5/26 17:00,监测点A1,9,18,28,8,82,0.5,33.2,60.14,1.4,252
2021/5/26 18:00,监测点A1,9,27,28,6,71,0.5,31.7,64.737,1.2,252
2021/5/26 19:00,监测点A1,9,26,32,11,32,0.5,29.3,72.034,2,173
2021/5/26 20:00,监测点A1,9,20,28,11,23,0.5,28.7,73.93,2.7,173
2021/5/26 21:00,监测点A1,9,24,29,9,19,0.5,28.2,74.626,2.4,168
2021/5/26 22:00,监测点A1,10,22,35,6,18,0.5,27.9,74.758,1.8,168
2021/5/26 23:00,监测点A1,16,21,33,5,40,0.4,27.7,76.308,1.5,164
2021/5/27 0:00,监测点A1,20,26,31,9,21,0.5,27.3,77.851,0.8,158
2021/5/27 1:00,监测点A1,13,30,18,7,11,0.5,27,78.585,1,156
2021/5/27 2:00,监测点A1,11,33,28,11,8,0.5,26.7,79.877,0.9,158
2021/5/27 3:00,监测点A1,10,26,27,8,12,0.5,26.5,81.294,0.9,163
2021/5/27 4:00,监测点A1,10,31,31,9,7,0.4,26.5,81.34,0.7,225
2021/5/27 5:00,监测点A1,10,32,26,13,6,0.5,26.5,82.392,0.3,296
2021/5/27 6:00,监测点A1,10,28,34,9,9,0.6,28.4,79.197,0.9,167
2021/5/27 7:00,监测点A1,11,20,31,10,22,0.5,30.9,70.606,1.2,163
2021/5/27 8:00,监测点A1,10,13,19,7,34,0.5,32.3,64.572,1.3,152
2021/5/27 9:00,监测点A1,10,16,19,1,50,0.5,32.6,62.654,1.8,221
2021/5/27 10:00,监测点A1,10,13,21,2,65,0.5,34.6,56.939,1.6,176
2021/5/27 11:00,监测点A1,9,10,22,5,76,0.4,35.2,54.328,1.8,178
2021/5/27 12:00,监测点A1,10,9,21,7,92,0.4,35.5,52.247,1.8,162
2021/5/27 13:00,监测点A1,10,9,22,6,96,0.4,35.3,54.256,2.5,165
2021/5/27 14:00,监测点A1,9,12,24,3,71,0.3,34.4,54.633,2.2,260
2021/5/27 15:00,监测点A1,9,16,26,5,57,0.3,32.7,58.819,1.7,250
2021/5/27 16:00,监测点A1,10,21,19,4,61,0.4,32.7,62.078,1.5,250
2021/5/27 17:00,监测点A1,9,21,21,7,62,0.5,33.8,59.745,1.5,138
2021/5/27 18:00,监测点A1,9,17,27,9,40,0.5,31.5,62.781,1.9,144
2021/5/27 19:00,监测点A1,9,16,21,8,31,0.4,30.2,66.485,2.2,164
2021/5/27 20:00,监测点A1,10,20,24,6,22,0.5,29.5,68.635,1.6,154
2021/5/27 21:00,监测点A1,10,23,28,5,17,0.5,28.9,70.335,1.7,158
2021/5/27 22:00,监测点A1,9,26,31,6,13,0.5,28.5,72.356,1.3,138
2021/5/27 23:00,监测点A1,9,29,33,10,9,0.5,28.2,73.742,0.8,240
2021/5/28 0:00,监测点A1,10,22,32,10,16,0.4,27.9,74.161,1,208
2021/5/28 1:00,监测点A1,10,18,16,6,20,0.4,27.6,77.115,1.2,245
2021/5/28 2:00,监测点A1,10,19,29,4,17,0.4,27.3,78.77,1.2,248
2021/5/28 3:00,监测点A1,10,21,37,6,15,0.4,27.2,79.403,1.2,242
2021/5/28 4:00,监测点A1,10,22,35,10,14,0.4,27,79.87,1,240
2021/5/28 5:00,监测点A1,11,28,34,13,9,0.4,26.9,80.549,0.9,242
2021/5/28 6:00,监测点A1,10,22,29,15,16,0.5,28.5,77.728,1.2,258
2021/5/28 7:00,监测点A1,10,13,26,10,25,0.5,30.8,71.189,1.3,249
2021/5/28 8:00,监测点A1,10,12,18,8,30,0.5,32.2,64,1.4,166
2021/5/28 9:00,监测点A1,10,11,24,5,47,0.5,32.9,61.437,1.7,251
2021/5/28 10:00,监测点A1,10,9,19,2,59,0.5,34.9,54.262,1.6,94
2021/5/28 11:00,监测点A1,10,9,22,4,65,0.5,35.6,51.155,1.8,256
2021/5/28 12:00,监测点A1,10,7,20,2,78,0.4,35.5,52.327,2.1,236
2021/5/28 13:00,监测点A1,9,9,21,2,84,0.4,35.9,52.792,2,184
