监测时间,地点,SO2监测浓度(μg/m³),NO2监测浓度(μg/m³),PM10监测浓度(μg/m³),PM2.5监测浓度(μg/m³),O3监测浓度(μg/m³),CO监测浓度(mg/m³),温度(℃),湿度(%),大气压(mBar),风速(m/s),风向(°)
2021/5/7 13:00,监测点C,7,18,53,26,162,0.7,30.1,66,1008.2,1.2,306
2021/5/7 14:00,监测点C,7,16,42,21,172,0.6,31,62,1007.1,1.4,325.8
2021/5/7 15:00,监测点C,7,17,34,18,163,0.6,31.5,60,1006.1,1.6,5
2021/5/7 16:00,监测点C,6,15,33,19,167,0.6,31.5,60,1005.1,1.6,6.7
2021/5/7 17:00,监测点C,7,20,39,22,198,0.6,31.8,59,1004.1,1.2,6
2021/5/7 18:00,监测点C,6,25,38,22,168,0.7,31.5,61,1003.7,1.1,11.9
2021/5/7 19:00,监测点C,7,36,58,34,124,0.9,30.3,70,1003.8,1.3,3.3
2021/5/7 20:00,监测点C,8,43,70,41,81,1,29.4,76,1004.1,0.7,26.5
2021/5/7 21:00,监测点C,12,71,82,46,38,1.1,28.9,78,1004.4,0.7,331.4
2021/5/7 22:00,监测点C,14,74,75,42,26,1.2,28.7,78,1004.9,0.6,336.4
2021/5/7 23:00,监测点C,9,42,66,36,58,1,28.6,75,1005.4,0.8,140.6
2021/5/8 0:00,监测点C,7,47,71,40,37,1,28.4,78,1005.5,0.5,305
2021/5/8 1:00,监测点C,9,43,70,39,32,0.8,28.3,78,1005.1,0.7,313.2
2021/5/8 2:00,监测点C,9,41,65,37,29,0.8,28.1,79,1004.5,0.8,328.7
2021/5/8 3:00,监测点C,8,46,58,33,17,0.8,27.6,82,1004,1.3,317.8
2021/5/8 4:00,监测点C,7,46,57,30,12,0.8,27.2,83,1003.6,1.1,340.8
2021/5/8 5:00,监测点C,7,50,59,30,5,0.8,26.9,85,1003.6,1.1,322.4
2021/5/8 6:00,监测点C,10,48,63,31,4,0.7,26.6,86,1004,1.4,348.5
2021/5/8 7:00,监测点C,12,50,66,32,4,0.8,26.4,87,1004.6,1.1,351.6
2021/5/8 8:00,监测点C,15,48,67,33,10,0.9,26.3,87,1005.5,1.1,2
2021/5/8 9:00,监测点C,15,44,90,51,26,0.9,26.7,85,1005.4,1.4,333.8
2021/5/8 10:00,监测点C,16,36,82,53,47,0.8,27.8,80,1005.6,1.2,357.4
2021/5/8 11:00,监测点C,13,22,51,33,86,0.7,29.1,73,1005.2,1.8,353.5
2021/5/8 12:00,监测点C,7,12,27,17,105,0.6,30.5,65,1004.8,1.6,345.7
2021/5/8 13:00,监测点C,6,11,23,13,111,0.6,31.4,60,1004,2.2,359.2
2021/5/8 14:00,监测点C,5,10,21,12,114,0.5,32.5,56,1003,1.9,359.5
2021/5/8 15:00,监测点C,5,12,20,11,115,0.5,33.2,54,1002,2,357.4
2021/5/8 16:00,监测点C,5,14,20,12,112,0.5,33.5,54,1001.2,1.8,4.5
2021/5/8 17:00,监测点C,5,14,20,13,112,0.5,33.8,53,1000.7,1.7,348
2021/5/8 18:00,监测点C,5,18,21,13,100,0.6,33.7,54,1000.5,1.4,350
2021/5/8 19:00,监测点C,6,30,28,16,100,0.7,33,56,1000.9,0.9,341.7
2021/5/8 20:00,监测点C,6,43,37,20,79,0.8,32.3,59,1001.4,0.8,41.7
2021/5/8 21:00,监测点C,6,60,50,27,38,1.2,31.5,64,1001.9,0.8,158.4
2021/5/8 22:00,监测点C,5,38,44,24,50,0.9,30.3,67,1002.2,1.6,189.6
2021/5/8 23:00,监测点C,5,49,50,26,34,0.9,29.7,70,1002.8,1.1,183
2021/5/9 0:00,监测点C,5,37,50,26,46,0.8,29.3,71,1003,1,166.3
2021/5/9 1:00,监测点C,6,32,52,28,51,0.8,29.1,71,1002.7,1,189.6
2021/5/9 2:00,监测点C,6,38,58,30,39,0.8,28.8,74,1002.4,0.7,189.2
2021/5/9 3:00,监测点C,7,49,57,29,22,0.8,28.6,77,1002.1,0.7,328
2021/5/9 4:00,监测点C,9,45,51,25,15,0.7,28.1,80,1002,1.4,321.4
2021/5/9 5:00,监测点C,10,44,52,26,11,0.7,27.8,81,1002.4,1.4,312.2
2021/5/9 6:00,监测点C,11,43,53,27,10,0.7,27.4,83,1002.6,1.3,322.2
2021/5/9 7:00,监测点C,10,39,51,28,14,0.7,27.2,83,1003.3,1.5,325
2021/5/9 8:00,监测点C,10,42,57,32,16,0.7,27.3,84,1004.1,1.7,322.5
2021/5/9 9:00,监测点C,12,39,69,40,26,0.7,27.7,82,1004.6,1.4,322.8
2021/5/9 10:00,监测点C,14,40,84,54,38,0.8,28.5,79,1004.9,1.1,347.4
2021/5/9 11:00,监测点C,14,36,81,52,59,0.7,29.5,74,1004.8,1,316
2021/5/9 12:00,监测点C,12,29,76,42,106,0.7,30.1,71,1004.3,1.6,2.3
2021/5/9 13:00,监测点C,12,22,58,31,151,0.6,31.6,64,1003.6,1.4,331
2021/5/9 14:00,监测点C,10,17,42,23,182,0.6,32.7,58,1002.6,1.8,320.1
2021/5/9 15:00,监测点C,9,17,41,23,191,0.6,33.2,56,1001.6,1.7,351.6
2021/5/9 16:00,监测点C,8,18,38,21,181,0.6,33.7,55,1000.7,1.6,350.9
2021/5/9 17:00,监测点C,8,17,35,19,188,0.5,33.8,53,999.9,2.3,316.5
2021/5/9 18:00,监测点C,8,28,38,20,146,0.6,32.7,57,1000.1,2.7,347.1
2021/5/9 19:00,监测点C,5,22,40,23,110,0.6,28.6,78,1000.8,1.7,50.4
2021/5/9 20:00,监测点C,5,22,38,23,96,0.7,28.6,75,1000.9,1.2,31.5
2021/5/9 21:00,监测点C,7,27,35,20,80,0.7,28.4,74,1001.3,0.9,350.9
2021/5/9 22:00,监测点C,7,24,35,20,74,0.8,28.5,74,1002.1,0.6,76.1
2021/5/9 23:00,监测点C,5,25,36,22,55,0.8,28.3,76,1002.8,0.8,143.7
2021/5/10 0:00,监测点C,5,30,39,24,45,0.8,28.3,76,1002.9,0.7,205.1
2021/5/10 1:00,监测点C,5,35,43,27,31,0.8,28.2,78,1002.2,0.7,34
2021/5/10 2:00,监测点C,6,52,48,28,8,0.8,27.8,82,1001.7,0.9,355.9
2021/5/10 3:00,监测点C,12,45,55,33,16,0.8,27.5,82,1001.3,1.3,7.9
2021/5/10 4:00,监测点C,14,44,58,34,10,0.8,27.2,83,1001.4,1.3,13.5
2021/5/10 5:00,监测点C,12,38,48,27,12,0.7,27,84,1001.4,1.3,3
2021/5/10 6:00,监测点C,9,30,32,17,18,0.6,26.8,83,1001.7,1.3,355.7
2021/5/10 7:00,监测点C,7,26,28,15,23,0.6,26.7,82,1002.4,1.4,352.6
2021/5/10 8:00,监测点C,7,26,29,15,24,0.7,26.9,81,1003.4,1.5,351.5
2021/5/10 9:00,监测点C,6,24,27,14,29,0.6,27.3,79,1004.2,2,314.7
2021/5/10 10:00,监测点C,7,18,22,12,42,0.6,28.2,73,1004.5,2.1,341.6
2021/5/10 11:00,监测点C,—,19,—,—,55,0.5,29.3,67,1004.6,1.6,359.9
2021/5/10 12:00,监测点C,7,—,24,14,86,0.5,30,62,1004.4,2.4,9.4
2021/5/10 13:00,监测点C,6,20,24,14,123,—,30.8,59,1003.6,1.9,352.9
2021/5/10 14:00,监测点C,6,18,23,13,—,0.4,31.4,57,1002.7,2.2,326.8
2021/5/10 15:00,监测点C,6,19,21,11,—,0.4,31.9,55,1001.9,2.3,343.2
2021/5/10 16:00,监测点C,5,18,22,11,142,0.5,32.8,53,1001,2.6,3.8
2021/5/10 17:00,监测点C,5,18,22,11,145,0.4,33.1,53,1000.3,2.4,329.4
2021/5/10 18:00,监测点C,5,21,22,10,136,0.4,32.9,53,1000,2.8,322.4
2021/5/10 19:00,监测点C,6,23,25,12,117,0.5,32.4,55,1000.1,2.4,322.9
2021/5/10 20:00,监测点C,6,28,27,12,88,0.5,31.6,57,1000.3,2,319.8
2021/5/10 21:00,监测点C,6,36,—,12,—,0.5,31.2,58,1000.8,1.8,323.2
2021/5/10 22:00,监测点C,6,45,—,13,40,0.5,30.7,62,1001.5,1.5,338.3
2021/5/10 23:00,监测点C,6,51,—,—,20,0.6,29.7,71,1002.1,2.1,325
2021/5/11 0:00,监测点C,6,33,25,—,22,0.5,29,72,1002.2,2.1,340.3
2021/5/11 1:00,监测点C,—,—,—,—,—,—,—,—,—,—,—
2021/5/11 2:00,监测点C,—,—,—,—,—,—,—,—,—,—,—
2021/5/11 3:00,监测点C,—,—,—,—,—,—,—,—,—,—,—
2021/5/11 4:00,监测点C,—,—,—,—,—,—,—,—,—,—,—
2021/5/11 5:00,监测点C,—,—,—,—,—,—,—,—,—,—,—
2021/5/11 6:00,监测点C,—,—,—,—,—,—,—,—,—,—,—
2021/5/11 7:00,监测点C,—,—,—,—,—,—,—,—,—,—,—
2021/5/11 8:00,监测点C,—,—,—,—,—,—,—,—,—,—,—
2021/5/11 9:00,监测点C,—,—,—,—,—,—,—,—,—,—,—
2021/5/11 10:00,监测点C,—,—,—,—,—,—,—,—,—,—,—
2021/5/11 11:00,监测点C,—,—,—,—,—,—,—,—,—,—,—
2021/5/11 12:00,监测点C,—,—,—,—,—,—,—,—,—,—,—
2021/5/11 13:00,监测点C,—,—,—,—,—,—,—,—,—,—,—
2021/5/11 14:00,监测点C,—,—,—,—,—,—,—,—,—,—,—
2021/5/11 15:00,监测点C,—,—,—,—,—,—,—,—,—,—,—
2021/5/11 16:00,监测点C,5,18,28,7,129,0.4,33.1,54,1000.2,2.1,334.7
2021/5/11 17:00,监测点C,5,19,30,7,124,0.4,33.2,54,999.7,2.2,324.6
2021/5/11 18:00,监测点C,5,28,36,9,112,0.5,32.8,56,999.5,1.7,330.2
2021/5/11 19:00,监测点C,6,36,44,12,95,0.6,32.5,58,999.8,1.4,327.2
2021/5/11 20:00,监测点C,7,39,50,15,71,0.6,32,60,999.8,1.6,346.3
2021/5/11 21:00,监测点C,7,38,44,13,52,0.5,31.5,62,1000.4,2,326.9
2021/5/11 22:00,监测点C,6,37,40,12,39,0.5,31,65,1001.2,1.8,341.5
2021/5/11 23:00,监测点C,5,29,34,10,33,0.5,30.3,68,1001.9,2,329.4
2021/5/12 0:00,监测点C,5,22,28,8,29,0.4,29.6,70,1002.3,2.3,323.1
2021/5/12 1:00,监测点C,4,20,24,7,30,0.4,29,72,1002.3,2.3,328.8
2021/5/12 2:00,监测点C,5,19,22,6,29,0.4,28.7,74,1002.4,1.9,330.1
2021/5/12 3:00,监测点C,6,19,24,7,27,0.4,28.4,76,1002,1.4,338.5
2021/5/12 4:00,监测点C,5,22,25,8,21,0.5,28.4,75,1001.9,1.5,318.6
2021/5/12 5:00,监测点C,5,24,24,8,20,0.4,28.3,76,1002,1.7,319.5
2021/5/12 6:00,监测点C,6,27,25,8,16,0.5,28.1,77,1002.4,1.3,334.4
2021/5/12 7:00,监测点C,6,25,26,9,19,0.5,28,77,1002.6,1.7,297.9
2021/5/12 8:00,监测点C,5,24,28,12,22,0.6,28.3,75,1003.1,1.6,322.3
2021/5/12 9:00,监测点C,5,24,30,13,26,0.5,28.7,74,1003.2,1.4,353.1
2021/5/12 10:00,监测点C,6,20,28,12,43,0.5,29.6,70,1003.6,2,347.4
2021/5/12 11:00,监测点C,7,21,35,16,59,0.5,29.9,69,1003.3,2.2,343.7
2021/5/12 12:00,监测点C,6,18,36,17,90,0.5,31,65,1002.8,2.3,356.5
2021/5/12 13:00,监测点C,6,18,39,18,110,0.5,31.4,63,1002.1,2.4,359.1
2021/5/12 14:00,监测点C,5,15,35,17,118,0.4,31.8,61,1001.2,3,328.1
2021/5/12 15:00,监测点C,6,17,40,19,139,0.5,32.4,60,1000.6,2.5,351.6
2021/5/12 16:00,监测点C,5,21,35,17,126,0.5,32.1,60,1000.2,1.8,327.2
2021/5/12 17:00,监测点C,5,27,36,17,99,0.5,31.8,60,1000.2,1.4,92.2
2021/5/12 18:00,监测点C,4,17,19,8,93,0.5,28.7,66,1001,2.5,147.8
2021/5/12 19:00,监测点C,4,20,24,11,79,0.6,27.8,72,1001.3,1.5,227
2021/5/12 20:00,监测点C,3,22,24,12,66,0.6,26.4,81,1001.2,2.2,233.8
2021/5/12 21:00,监测点C,4,21,21,10,62,0.6,25.6,84,1001.7,1.4,183.3
2021/5/12 22:00,监测点C,4,20,22,10,66,0.6,26.3,80,1002.5,1.2,186.6
2021/5/12 23:00,监测点C,4,24,22,10,55,0.6,26.3,81,1002.8,1.1,283.5
2021/5/13 0:00,监测点C,4,21,23,11,50,0.6,25.9,83,1002.6,1.2,227.9
2021/5/13 1:00,监测点C,4,21,22,11,46,0.6,25.7,83,1002.2,1,243.1
2021/5/13 2:00,监测点C,3,24,21,11,36,0.6,25.8,83,1002.1,0.7,162.5
2021/5/13 3:00,监测点C,3,22,20,10,41,0.6,26,82,1002.1,0.6,212.1
2021/5/13 4:00,监测点C,3,21,19,9,44,0.5,26,81,1001.8,0.9,216.2
2021/5/13 5:00,监测点C,3,24,21,10,36,0.5,25.9,82,1002.3,0.8,243.1
2021/5/13 6:00,监测点C,4,25,24,12,30,0.6,26,82,1002.5,0.7,210.7
2021/5/13 7:00,监测点C,4,28,28,14,24,0.6,26.1,82,1002.8,1.1,195.9
2021/5/13 8:00,监测点C,5,34,35,18,16,0.8,26.7,81,1003.4,1.2,212.4
2021/5/13 9:00,监测点C,7,33,39,20,21,0.9,28,77,1004,0.6,290
2021/5/13 10:00,监测点C,10,31,38,19,41,0.7,29.8,72,1004,1.1,348.7
2021/5/13 11:00,监测点C,8,32,44,21,62,0.6,30.1,71,1004,1.6,5.5
2021/5/13 12:00,监测点C,8,26,47,23,101,0.6,31,67,1003.9,2,8.8
2021/5/13 13:00,监测点C,6,17,31,16,128,0.5,32.2,62,1003.1,2.1,4.4
2021/5/13 14:00,监测点C,6,18,28,14,128,0.5,32.6,60,1002.6,2.4,5.6
2021/5/13 15:00,监测点C,6,17,24,12,124,0.5,32.8,59,1001.7,2.1,351.1
2021/5/13 16:00,监测点C,5,20,27,12,116,0.4,31.9,61,1001.4,2.5,310.9
2021/5/13 17:00,监测点C,4,24,31,17,92,0.5,28,82,1001.1,1,99.5
2021/5/13 18:00,监测点C,4,31,38,21,93,0.7,28.8,79,1000.5,0.9,162.8
2021/5/13 19:00,监测点C,4,38,45,26,78,0.9,29.4,77,1000.2,1.6,181.5
2021/5/13 20:00,监测点C,4,42,48,27,67,0.9,29.5,77,1000.2,1.9,212.9
2021/5/13 21:00,监测点C,4,45,40,23,49,0.7,29.7,76,1001,1,259.3
2021/5/13 22:00,监测点C,5,58,46,26,21,0.7,29.6,78,1001.8,1,271
2021/5/13 23:00,监测点C,6,70,50,27,6,0.8,29.4,79,1002.5,0.9,353.5
2021/5/14 0:00,监测点C,9,52,43,22,4,0.7,29.2,77,1002.8,1.6,323.2
2021/5/14 1:00,监测点C,6,36,31,15,6,0.6,28.9,78,1003,1.9,330.3
2021/5/14 2:00,监测点C,6,28,27,13,12,0.5,28.7,78,1002.7,2.2,322
2021/5/14 3:00,监测点C,6,27,26,13,12,0.5,28.6,78,1002.4,1.7,322.3
2021/5/14 4:00,监测点C,7,28,27,14,10,0.5,28.3,80,1002.3,1.8,321.5
2021/5/14 5:00,监测点C,7,26,28,14,12,0.5,28.2,81,1002.2,1.2,331
2021/5/14 6:00,监测点C,6,32,31,16,5,0.6,28.1,81,1002.6,0.9,353.7
2021/5/14 7:00,监测点C,6,31,30,16,8,0.6,28.2,82,1003.1,1,291.5
2021/5/14 8:00,监测点C,8,30,34,18,13,0.7,28.6,80,1003.5,1.5,259
2021/5/14 9:00,监测点C,7,32,38,21,14,0.7,28.6,83,1003.9,1.2,264
2021/5/14 10:00,监测点C,6,22,34,19,38,0.6,29.6,77,1003.8,1.7,310.9
2021/5/14 11:00,监测点C,5,19,34,20,54,0.5,30.3,72,1003.6,2.2,335.1
2021/5/14 12:00,监测点C,4,18,30,18,64,0.6,28.3,80,1003.4,2.1,274.8
2021/5/14 13:00,监测点C,4,20,46,30,98,0.6,29.7,78,1002.5,1.3,163.3
2021/5/14 14:00,监测点C,4,14,34,17,106,0.5,28.2,78,1002.2,2.8,304.2
2021/5/14 15:00,监测点C,3,12,9,4,74,0.5,27.2,78,1001.7,1.2,173.4
2021/5/14 16:00,监测点C,4,20,14,6,68,0.5,27.9,78,1001.4,1.7,162.4
2021/5/14 17:00,监测点C,4,21,18,9,67,0.6,28.4,78,1001.2,2.3,187.7
2021/5/14 18:00,监测点C,4,25,23,12,52,0.7,27.5,85,1001.3,2,171.1
2021/5/14 19:00,监测点C,4,25,25,13,49,0.7,28.1,81,1001.5,1.5,188.7
2021/5/14 20:00,监测点C,4,30,27,15,39,0.7,27.9,84,1001.5,1.4,145.2
2021/5/14 21:00,监测点C,5,33,32,20,33,0.8,28,84,1001.8,1.2,167.5
2021/5/14 22:00,监测点C,5,42,36,22,20,0.8,28.2,85,1002.4,0.8,183
2021/5/14 23:00,监测点C,5,50,36,21,7,0.8,28.4,86,1003.1,0.5,177.7
2021/5/15 0:00,监测点C,5,48,30,16,7,0.7,28.6,81,1003.5,1.1,317.7
2021/5/15 1:00,监测点C,6,46,34,19,6,0.6,28.4,82,1003.4,1.3,345.2
2021/5/15 2:00,监测点C,6,41,31,17,8,0.6,28.2,83,1003.2,1.2,324.3
2021/5/15 3:00,监测点C,6,29,27,16,17,0.6,28.2,82,1003,1.8,311.8
2021/5/15 4:00,监测点C,6,22,24,13,23,0.6,27.9,82,1002.6,1.7,319
2021/5/15 5:00,监测点C,5,24,23,13,20,0.6,27.8,82,1002.4,1.4,319.9
2021/5/15 6:00,监测点C,5,24,24,13,19,0.6,27.7,83,1002.5,1.6,314.7
2021/5/15 7:00,监测点C,5,27,26,14,14,0.6,27.6,84,1003,1.3,319
2021/5/15 8:00,监测点C,6,28,27,14,17,0.6,28.2,82,1003.7,1.3,330.5
2021/5/15 9:00,监测点C,5,23,23,12,30,0.6,28.7,79,1004.1,2.4,314.7
2021/5/15 10:00,监测点C,5,20,22,12,42,0.6,29.7,74,1004.3,2.2,311.7
2021/5/15 11:00,监测点C,5,20,22,12,59,0.6,30.5,71,1004.2,1.8,323.3
2021/5/15 12:00,监测点C,5,19,25,14,87,0.5,31,69,1003.8,1.8,346.3
2021/5/15 13:00,监测点C,5,15,26,15,120,0.5,31.7,65,1003,2.5,327.1
2021/5/15 14:00,监测点C,4,15,26,14,138,0.5,32.6,62,1002.1,2,326.1
2021/5/15 15:00,监测点C,5,15,24,12,133,0.5,33.4,58,1000.9,2.5,342
2021/5/15 16:00,监测点C,5,16,24,12,119,0.5,33.6,56,1000.1,2.4,338.5
2021/5/15 17:00,监测点C,4,15,25,12,123,0.4,33.8,55,999.4,3.3,322.9
2021/5/15 18:00,监测点C,4,18,26,12,109,0.5,33.5,56,999.2,2.6,320.4
2021/5/15 19:00,监测点C,4,22,28,13,96,0.5,33.1,56,999.4,2.4,314.1
2021/5/15 20:00,监测点C,5,24,29,14,—,0.5,32.4,58,999.7,2.5,314.2
2021/5/15 21:00,监测点C,5,26,32,17,—,0.5,31.6,61,1000.4,2.7,321.5
2021/5/15 22:00,监测点C,5,25,31,16,46,0.5,30.9,63,1001.2,3,322.9
2021/5/15 23:00,监测点C,5,22,31,16,40,0.5,30.2,66,1002.1,2,326.9
2021/5/16 0:00,监测点C,6,20,34,17,42,0.5,29.6,69,1002.8,1.9,354
2021/5/16 1:00,监测点C,6,19,33,16,41,0.5,29.1,74,1002.8,2.2,350.4
2021/5/16 2:00,监测点C,6,20,35,17,37,0.5,28.7,77,1002.5,2.2,323.9
2021/5/16 3:00,监测点C,5,21,34,17,32,0.5,28.4,79,1002.1,1.2,352.4
2021/5/16 4:00,监测点C,5,22,33,18,29,0.5,28.2,79,1002,1.4,355.1
2021/5/16 5:00,监测点C,5,24,33,18,26,0.5,28.2,79,1002.1,1.2,352.4
2021/5/16 6:00,监测点C,5,28,31,17,22,0.5,28.2,79,1002.7,1.1,344.4
2021/5/16 7:00,监测点C,5,26,30,16,25,0.5,28.3,78,1003.5,1.5,306.5
2021/5/16 8:00,监测点C,5,28,31,17,24,0.6,28.3,79,1004.1,1.3,328.3
2021/5/16 9:00,监测点C,5,28,33,18,26,0.6,28.6,78,1004.4,1.2,312.9
2021/5/16 10:00,监测点C,5,26,34,19,40,0.6,29.6,74,1004.4,1.5,325.7
2021/5/16 11:00,监测点C,5,23,36,20,58,0.5,30.4,71,1004.2,1.6,333.7
2021/5/16 12:00,监测点C,6,22,42,24,80,0.5,30.7,70,1003.9,1.7,337.4
2021/5/16 13:00,监测点C,6,19,45,27,121,0.5,31.7,66,1003.2,1.6,330.1
2021/5/16 14:00,监测点C,6,18,40,24,135,0.5,32.4,64,1002.2,2,342.7
2021/5/16 15:00,监测点C,5,16,34,19,142,0.5,33.3,60,1001.2,2.4,338
2021/5/16 16:00,监测点C,5,17,29,16,133,0.5,33.9,58,1000.5,2,337.3
2021/5/16 17:00,监测点C,5,19,27,14,—,0.5,33.8,57,999.9,2.4,325
2021/5/16 18:00,监测点C,5,23,30,16,116,0.5,33.8,58,999.7,2.3,321.3
2021/5/16 19:00,监测点C,5,24,32,17,93,0.5,33.3,59,1000.1,2.3,320.7
2021/5/16 20:00,监测点C,5,27,31,15,70,0.5,32.9,59,1000.7,2.2,327.2
2021/5/16 21:00,监测点C,5,27,30,14,49,0.5,32.2,62,1001.6,2.1,323.9
2021/5/16 22:00,监测点C,9,32,33,16,28,0.6,31.5,64,1002.5,1.6,352.2
2021/5/16 23:00,监测点C,8,25,32,15,28,0.5,30.8,68,1002.9,1.8,324
2021/5/17 0:00,监测点C,5,22,31,14,27,0.5,30.2,72,1003.4,1.8,342.7
2021/5/17 1:00,监测点C,6,22,29,14,23,0.5,29.7,73,1003.4,1.9,328
2021/5/17 2:00,监测点C,6,24,29,15,20,0.5,29.3,74,1003.1,1.6,322.8
2021/5/17 3:00,监测点C,6,21,28,14,21,0.5,29,76,1002.9,1.8,319.5
2021/5/17 4:00,监测点C,6,20,27,14,21,0.5,28.9,78,1003.1,1.2,315.5
2021/5/17 5:00,监测点C,6,22,27,14,19,0.5,28.8,78,1003.4,1.2,326.6
2021/5/17 6:00,监测点C,6,27,32,16,14,0.5,28.7,80,1003.7,1.3,353
2021/5/17 7:00,监测点C,9,33,42,22,8,0.6,28.5,82,1004.3,1.2,356.4
2021/5/17 8:00,监测点C,8,30,38,20,15,0.7,28.7,82,1004.7,1.3,334.5
2021/5/17 9:00,监测点C,9,24,44,25,28,0.7,29.3,80,1004.9,1.3,5.8
2021/5/17 10:00,监测点C,10,25,44,25,44,0.7,30.5,74,1005.2,1.4,6.8
2021/5/17 11:00,监测点C,9,22,33,17,65,0.6,31.2,70,1005.1,1.9,359.7
2021/5/17 12:00,监测点C,9,18,34,18,90,0.6,31.7,67,1004.4,2.3,355.1
2021/5/17 13:00,监测点C,7,16,30,17,98,0.5,31.7,66,1003.5,2,7.9
2021/5/17 14:00,监测点C,7,18,—,—,96,0.6,31.1,72,1002.9,1.2,83.6
2021/5/17 15:00,监测点C,7,24,40,27,93,0.7,31.2,70,1002.5,0.8,81.7
2021/5/17 16:00,监测点C,7,37,45,26,70,0.7,31.1,72,1002,0.9,168.6
2021/5/17 17:00,监测点C,4,24,35,21,51,0.6,28.7,84,1002.2,1.7,136
2021/5/17 18:00,监测点C,4,—,16,9,44,0.6,25.1,91,1002.6,1.4,317.6
2021/5/17 19:00,监测点C,3,21,19,11,—,0.8,25.6,88,1003,2.5,201
2021/5/17 20:00,监测点C,3,17,15,9,42,—,26.6,86,1003.3,2,189.8
2021/5/17 21:00,监测点C,3,16,13,8,54,0.6,26.7,85,1003.3,2.2,188.6
2021/5/17 22:00,监测点C,3,15,10,6,56,0.6,26.9,80,1003.9,1.5,196.2
2021/5/17 23:00,监测点C,3,17,13,7,42,0.6,26.8,82,1004.3,0.9,193.4
2021/5/18 0:00,监测点C,3,17,11,6,46,0.6,26.8,81,1004.2,1.1,251.7
2021/5/18 1:00,监测点C,3,17,14,8,33,0.6,26.5,84,1003.9,1,191.5
2021/5/18 2:00,监测点C,3,18,14,7,33,0.6,26.4,84,1003.6,0.8,223.8
2021/5/18 3:00,监测点C,3,22,16,8,24,0.6,26.1,86,1003.5,1,294.1
2021/5/18 4:00,监测点C,3,19,17,9,22,0.6,26,87,1003.2,1,289.5
2021/5/18 5:00,监测点C,3,36,32,16,3,0.7,25.6,89,1003.2,0.8,8.5
2021/5/18 6:00,监测点C,4,36,32,15,2,0.7,25.4,89,1003.7,0.7,335
2021/5/18 7:00,监测点C,4,30,28,13,5,0.7,25.8,89,1004.3,0.8,247.4
2021/5/18 8:00,监测点C,4,34,43,20,5,1,26.1,87,1004.7,0.8,15.1
2021/5/18 9:00,监测点C,4,32,40,20,9,1,27.2,84,1005,0.9,355.4
2021/5/18 10:00,监测点C,5,36,48,26,17,1,28.4,80,1005,0.7,12.8
2021/5/18 11:00,监测点C,7,33,61,32,54,0.7,29.6,75,1004.6,1.1,19.3
2021/5/18 12:00,监测点C,8,27,57,26,85,0.7,30.9,72,1003.9,1,39.6
2021/5/18 13:00,监测点C,7,20,41,18,124,0.6,32.3,67,1002.7,1.1,22.6
2021/5/18 14:00,监测点C,6,14,30,14,122,0.5,29.2,74,1002.3,2.4,24.6
2021/5/18 15:00,监测点C,4,12,9,5,69,0.5,20.8,98,1001.6,1.4,129.3
2021/5/18 16:00,监测点C,3,19,12,6,50,0.6,24,91,1001.5,1.2,16.4
2021/5/18 17:00,监测点C,2,17,13,7,53,0.6,25.3,89,1001.1,0.9,149.2
2021/5/18 18:00,监测点C,3,26,18,10,41,0.8,27.8,84,1000.9,1.6,194.7
2021/5/18 19:00,监测点C,3,20,15,8,48,0.7,26.5,88,1001.5,1.5,185.5
2021/5/18 20:00,监测点C,3,26,19,11,36,0.8,23.9,93,1002.3,0.9,6.7
2021/5/18 21:00,监测点C,3,38,19,11,24,0.8,23.6,94,1002.5,0.8,36.4
2021/5/18 22:00,监测点C,3,39,20,11,19,0.8,23.9,94,1002.5,0.6,260.8
2021/5/18 23:00,监测点C,3,29,19,11,22,0.8,24.3,92,1002.8,1.2,175
2021/5/19 0:00,监测点C,3,23,17,9,24,0.7,24.4,92,1003,0.7,271.1
2021/5/19 1:00,监测点C,3,17,14,8,30,0.6,24.2,92,1002.6,0.7,283.9
2021/5/19 2:00,监测点C,3,30,18,9,14,0.7,24.1,93,1002.2,0.7,26.4
2021/5/19 3:00,监测点C,3,42,24,12,3,0.7,23.7,95,1001.8,0.6,357.6
2021/5/19 4:00,监测点C,3,41,26,14,2,0.8,23.9,94,1001.8,0.5,127.6
2021/5/19 5:00,监测点C,3,38,32,17,3,0.7,24.5,92,1001.6,0.5,256.7
2021/5/19 6:00,监测点C,4,42,40,22,3,0.7,24.9,90,1001.6,0.4,295.5
2021/5/19 7:00,监测点C,6,39,35,20,6,0.7,25.2,90,1002.3,0.7,309.2
2021/5/19 8:00,监测点C,5,33,33,20,12,0.8,25.9,88,1002.7,0.7,308
2021/5/19 9:00,监测点C,5,26,27,17,25,0.7,28.7,81,1002.9,1.1,305.6
2021/5/19 10:00,监测点C,4,28,29,18,29,0.7,29.1,81,1002.8,1.2,7.3
2021/5/19 11:00,监测点C,5,24,35,22,53,0.7,29.9,78,1002.4,1.4,353
2021/5/19 12:00,监测点C,5,18,30,17,91,0.6,30.9,72,1001.6,1.8,352.3
2021/5/19 13:00,监测点C,5,13,24,13,108,0.6,31.8,66,1001,2.4,357.2
2021/5/19 14:00,监测点C,5,10,24,12,123,0.5,32.8,62,1000.3,2.4,324.2
2021/5/19 15:00,监测点C,6,11,20,10,119,0.5,33.5,59,999.2,2.5,344.9
